,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Vehicle_Speed,Hour,Month,is_Bus,is_Car,is_Motorcycle,is_Truck,is_Van,is_Sedan,is_SUV,is_A-101,is_B-102,is_D-104,is_C-103,is_D-105,is_D-106,Latitude,Longitude,Fraud,Express_Lane,Regular_Lane
2264,3,330,115,62,21,8,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,1,1,0
2265,2,125,125,86,23,9,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2266,2,115,115,51,1,11,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2267,3,145,145,73,3,12,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2268,3,330,330,56,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2269,1,90,90,82,8,2,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2270,1,0,0,70,10,4,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2271,3,330,330,97,12,5,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2272,2,125,125,47,15,6,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2273,2,115,115,84,17,7,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2274,3,145,125,65,19,8,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,1,1,0
2275,3,330,100,92,21,9,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,1,0,1
2276,1,90,90,53,0,11,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2277,1,0,0,79,2,12,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2278,3,330,90,61,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,1,1,0
2279,2,125,125,89,6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2280,2,115,115,44,9,4,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2281,3,145,145,78,11,5,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2282,3,330,330,67,15,7,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2283,1,90,90,95,18,8,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2284,1,0,0,55,20,9,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2285,3,330,330,80,22,11,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2286,2,125,125,62,0,12,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2287,2,115,115,87,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2288,3,145,145,47,5,3,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2289,3,330,330,73,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2290,1,90,90,68,9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2291,1,0,0,91,12,6,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2292,3,330,330,52,14,7,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2293,2,125,125,82,16,8,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2294,2,115,115,56,18,10,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2295,3,145,115,84,21,11,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2296,3,330,330,69,23,12,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2297,1,90,0,94,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2298,1,0,0,49,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2299,3,330,330,76,6,4,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2300,2,125,125,63,8,5,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2301,2,115,115,88,10,6,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2302,3,145,145,74,12,7,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2303,3,330,330,96,15,8,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2304,1,90,90,61,17,10,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2305,1,0,0,85,19,11,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2306,3,330,330,52,21,12,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2307,2,125,125,79,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2308,2,115,115,66,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2309,3,145,145,90,6,5,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2310,3,330,330,48,9,6,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2311,1,90,90,77,11,7,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2312,1,0,0,60,13,8,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2313,3,330,330,83,15,10,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2314,2,125,125,71,18,11,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2315,2,115,90,97,20,12,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2316,3,145,145,46,22,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2317,3,330,100,81,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,1,0,1
2318,1,90,90,64,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2319,1,0,0,93,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2320,3,330,330,57,7,6,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2321,2,125,125,86,9,7,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2322,2,115,115,55,12,9,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2323,3,145,145,82,14,10,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2324,3,330,115,63,16,11,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,1,1,0
2325,1,90,90,90,18,12,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2326,1,0,0,48,21,2,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2327,3,330,330,76,23,3,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2328,2,125,90,58,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,1,1,0
2329,2,115,115,87,3,5,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2330,3,145,145,67,6,6,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2331,3,330,330,94,10,9,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2332,1,90,90,71,12,10,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2333,1,0,0,89,15,11,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2334,3,330,330,52,17,12,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2335,2,125,125,79,19,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2336,2,115,115,66,21,3,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2337,3,145,90,95,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2338,3,330,330,44,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2339,1,90,0,78,4,6,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2340,1,0,0,61,6,8,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2341,3,330,330,85,9,9,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2342,2,125,125,49,11,10,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2343,2,115,115,74,13,11,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2344,3,145,145,69,15,12,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2345,3,330,330,92,18,2,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2346,1,90,90,57,20,3,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2347,1,0,0,83,22,4,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2348,3,330,125,68,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,1,1,0
2349,2,125,125,96,3,6,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2350,2,115,115,46,5,8,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2351,3,145,145,81,7,9,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2352,3,330,330,60,9,10,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2353,1,90,90,88,12,11,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2354,1,0,0,53,14,12,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2355,3,330,330,77,16,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2356,2,125,125,64,18,3,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2357,2,115,0,91,21,4,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2358,3,145,145,50,23,5,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2359,3,330,330,75,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2360,1,90,90,59,3,8,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2361,1,0,0,84,6,9,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2362,3,330,330,66,10,11,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2363,2,125,125,93,12,12,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2364,2,115,115,45,15,2,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2365,3,145,145,80,17,3,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2366,3,330,330,62,19,4,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2367,1,90,90,86,21,5,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2368,1,0,0,51,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2369,3,330,330,73,2,8,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2370,2,125,125,56,4,9,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2371,2,115,115,82,6,10,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2372,3,145,145,70,9,11,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2373,3,330,330,97,11,12,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2374,1,90,90,47,13,2,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2375,1,0,0,84,15,3,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2376,3,330,330,65,18,4,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2377,2,125,125,92,20,5,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2378,2,115,115,53,22,7,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2379,3,145,90,79,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2380,3,330,330,61,3,9,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2381,1,90,90,89,5,10,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2382,1,0,0,44,7,11,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2383,3,330,330,78,9,12,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2384,2,125,125,67,12,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2385,2,115,0,95,14,3,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2386,3,145,145,55,16,4,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2387,3,330,125,80,18,6,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,1,0,1
2388,1,90,0,62,21,7,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,1,1,0
2389,1,0,0,87,23,8,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2390,3,330,330,47,1,9,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2391,2,125,125,73,3,10,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2392,2,115,90,68,6,11,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,1,1,0
2393,3,145,145,91,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2394,3,330,330,52,10,2,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2395,1,90,90,82,12,3,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2396,1,0,0,56,15,4,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2397,3,330,330,84,17,5,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2398,2,125,125,65,19,6,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2399,2,115,115,78,21,8,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2400,3,145,145,53,0,9,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2401,3,330,330,92,2,10,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2402,1,90,90,60,4,11,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2403,1,0,0,105,6,12,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2404,3,330,330,70,9,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2405,2,125,115,88,11,3,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2406,2,115,115,45,13,4,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2407,3,145,145,72,15,5,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2408,3,330,330,58,18,6,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2409,1,90,90,81,20,8,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2410,1,0,0,67,22,9,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2411,3,330,330,98,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2412,2,125,125,50,3,11,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2413,2,115,115,75,5,12,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2414,3,145,145,62,7,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2415,3,330,330,84,9,3,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2416,1,90,90,55,12,4,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2417,1,0,0,80,14,5,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2418,3,330,330,68,16,6,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2419,2,125,125,90,18,8,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2420,2,115,115,48,21,9,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2421,3,145,145,77,23,10,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2422,3,330,90,63,1,11,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,1,1,0
2423,1,90,90,87,3,12,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2424,1,0,0,52,6,2,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2425,3,330,330,95,8,3,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2426,2,125,125,73,10,4,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2427,2,115,115,82,12,5,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2428,3,145,145,57,15,7,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2429,3,330,330,96,17,8,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2430,1,90,90,66,19,9,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2431,1,0,0,89,21,10,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2432,3,330,330,51,3,10,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2433,2,125,125,76,6,11,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2434,2,115,115,61,8,12,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2435,3,145,90,85,9,2,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2436,3,330,330,74,11,3,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2437,1,90,0,93,13,4,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2438,1,0,0,49,15,5,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2439,3,330,330,83,18,6,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2440,2,125,125,59,22,9,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2441,2,115,115,91,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2442,3,145,145,71,3,11,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2443,3,330,115,86,5,12,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,1,0,1
2444,1,90,90,56,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2445,1,0,0,79,9,3,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2446,3,330,330,64,12,4,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2447,2,125,125,97,14,5,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2448,2,115,115,69,16,6,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2449,3,145,145,94,18,8,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2450,3,330,330,54,21,9,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2451,1,90,90,81,23,10,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2452,1,0,0,65,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2453,3,330,330,92,3,12,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2454,2,125,125,50,6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2455,2,115,115,75,8,3,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2456,3,145,145,58,10,4,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2457,3,330,330,89,12,5,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2458,1,90,90,44,15,6,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2459,1,0,0,78,17,8,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2460,3,330,330,67,19,9,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2461,2,125,125,95,21,10,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2462,2,115,115,55,0,11,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2463,3,145,145,80,2,12,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2464,3,330,330,62,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2465,1,90,90,87,6,3,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2466,1,0,0,47,9,4,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2467,3,330,115,73,11,5,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,1,0,1
2468,2,125,90,68,13,6,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,1,1,0
2469,2,115,100,91,15,8,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,1,0,1
2470,3,145,145,53,18,9,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2471,3,330,330,82,20,10,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2472,1,90,90,56,22,11,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2473,1,0,0,84,0,12,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2474,3,330,330,69,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2475,2,125,125,94,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2476,2,115,115,49,7,4,0,0,0,0,0,1,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
2477,3,145,145,76,9,5,0,0,0,0,0,0,1,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2478,3,330,330,63,12,6,1,0,0,0,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,1,0
2479,1,90,90,88,14,8,0,1,0,0,0,0,0,1,0,0,0,0,0,13.21331620748757,77.55413526894684,0,0,1
2480,1,0,0,74,16,9,0,0,1,0,0,0,0,0,0,0,0,0,1,13.21331620748757,77.55413526894684,0,0,1
2481,3,330,330,96,18,10,0,0,0,1,0,0,0,0,0,0,1,0,0,13.21331620748757,77.55413526894684,0,0,1
2482,2,125,125,61,21,11,0,0,0,0,1,0,0,0,1,0,0,0,0,13.21331620748757,77.55413526894684,0,1,0
